,corr
Age^2.5 *Education^-2.0,0.1445607006393996
Age^2.5 *Income^-2.0,0.11694401825467195
Education^2.5 *Income^-2.0,0.05431642832613726
HighBP^2.5 *HighChol^-1.5,
HighBP^2.5 *CholCheck^-1.5,
HighBP^2.5 *BMI^-1.5,0.18308703832747233
HighBP^2.5 *Smoker^-1.5,
HighBP^2.5 *Stroke^-1.5,
HighBP^2.5 *HeartDiseaseorAttack^-1.5,
HighBP^2.5 *PhysActivity^-1.5,
HighBP^2.5 *Fruits^-1.5,
HighBP^2.5 *Veggies^-1.5,
HighBP^2.5 *HvyAlcoholConsump^-1.5,
HighBP^2.5 *AnyHealthcare^-1.5,
HighBP^2.5 *NoDocbcCost^-1.5,
HighBP^2.5 *GenHlth^-1.5,0.062327947801669725
HighBP^2.5 *MentHlth^-1.5,
HighBP^2.5 *PhysHlth^-1.5,
HighBP^2.5 *DiffWalk^-1.5,
HighBP^2.5 *Sex^-1.5,
HighBP^2.5 *Age^-1.5,0.06250795790707213
HighBP^2.5 *Education^-1.5,0.2550482682551008
HighBP^2.5 *Income^-1.5,0.18915136800162727
HighChol^2.5 *CholCheck^-1.5,
HighChol^2.5 *BMI^-1.5,0.12323746051757564
HighChol^2.5 *Smoker^-1.5,
HighChol^2.5 *Stroke^-1.5,
HighChol^2.5 *HeartDiseaseorAttack^-1.5,
HighChol^2.5 *PhysActivity^-1.5,
HighChol^2.5 *Fruits^-1.5,
HighChol^2.5 *Veggies^-1.5,
HighChol^2.5 *HvyAlcoholConsump^-1.5,
HighChol^2.5 *AnyHealthcare^-1.5,
HighChol^2.5 *NoDocbcCost^-1.5,
HighChol^2.5 *GenHlth^-1.5,0.008555446264477568
HighChol^2.5 *MentHlth^-1.5,
HighChol^2.5 *PhysHlth^-1.5,
HighChol^2.5 *DiffWalk^-1.5,
HighChol^2.5 *Sex^-1.5,
HighChol^2.5 *Age^-1.5,0.040331097988302034
HighChol^2.5 *Education^-1.5,0.21099757733896302
HighChol^2.5 *Income^-1.5,0.16858327751313712
CholCheck^2.5 *BMI^-1.5,-0.1448967343293351
CholCheck^2.5 *Smoker^-1.5,
CholCheck^2.5 *Stroke^-1.5,
CholCheck^2.5 *HeartDiseaseorAttack^-1.5,
CholCheck^2.5 *PhysActivity^-1.5,
CholCheck^2.5 *Fruits^-1.5,
CholCheck^2.5 *Veggies^-1.5,
CholCheck^2.5 *HvyAlcoholConsump^-1.5,
CholCheck^2.5 *AnyHealthcare^-1.5,
CholCheck^2.5 *NoDocbcCost^-1.5,
CholCheck^2.5 *GenHlth^-1.5,-0.19683849109659382
CholCheck^2.5 *MentHlth^-1.5,
CholCheck^2.5 *PhysHlth^-1.5,
CholCheck^2.5 *DiffWalk^-1.5,
CholCheck^2.5 *Sex^-1.5,
CholCheck^2.5 *Age^-1.5,-0.09959562566267094
CholCheck^2.5 *Education^-1.5,0.12286594095068581
CholCheck^2.5 *Income^-1.5,0.11362182835333821
BMI^2.5 *Smoker^-1.5,
BMI^2.5 *Stroke^-1.5,
BMI^2.5 *HeartDiseaseorAttack^-1.5,
BMI^2.5 *PhysActivity^-1.5,
BMI^2.5 *Fruits^-1.5,
BMI^2.5 *Veggies^-1.5,
BMI^2.5 *HvyAlcoholConsump^-1.5,
BMI^2.5 *AnyHealthcare^-1.5,
BMI^2.5 *NoDocbcCost^-1.5,
BMI^2.5 *GenHlth^-1.5,-0.06801290474008109
BMI^2.5 *MentHlth^-1.5,
BMI^2.5 *PhysHlth^-1.5,
BMI^2.5 *DiffWalk^-1.5,
BMI^2.5 *Sex^-1.5,
BMI^2.5 *Age^-1.5,-0.03983625176357917
BMI^2.5 *Education^-1.5,0.17917311756822565
BMI^2.5 *Income^-1.5,0.14080248853122238
Smoker^2.5 *Stroke^-1.5,
Smoker^2.5 *HeartDiseaseorAttack^-1.5,
Smoker^2.5 *PhysActivity^-1.5,
Smoker^2.5 *Fruits^-1.5,
Smoker^2.5 *Veggies^-1.5,
Smoker^2.5 *HvyAlcoholConsump^-1.5,
Smoker^2.5 *AnyHealthcare^-1.5,
Smoker^2.5 *NoDocbcCost^-1.5,
Smoker^2.5 *GenHlth^-1.5,-0.06604356048847645
Smoker^2.5 *MentHlth^-1.5,
Smoker^2.5 *PhysHlth^-1.5,
Smoker^2.5 *DiffWalk^-1.5,
Smoker^2.5 *Sex^-1.5,
Smoker^2.5 *Age^-1.5,-0.04042742101037551
Smoker^2.5 *Education^-1.5,0.08462181242468142
Smoker^2.5 *Income^-1.5,0.08268668422121495
Stroke^2.5 *HeartDiseaseorAttack^-1.5,
Stroke^2.5 *PhysActivity^-1.5,
Stroke^2.5 *Fruits^-1.5,
Stroke^2.5 *Veggies^-1.5,
Stroke^2.5 *HvyAlcoholConsump^-1.5,
Stroke^2.5 *AnyHealthcare^-1.5,
Stroke^2.5 *NoDocbcCost^-1.5,
Stroke^2.5 *GenHlth^-1.5,0.05169318219769479
Stroke^2.5 *MentHlth^-1.5,
Stroke^2.5 *PhysHlth^-1.5,
Stroke^2.5 *DiffWalk^-1.5,
Stroke^2.5 *Sex^-1.5,
Stroke^2.5 *Age^-1.5,0.056025337479088264
Stroke^2.5 *Education^-1.5,0.10130643557930268
Stroke^2.5 *Income^-1.5,0.08002925068053908
HeartDiseaseorAttack^2.5 *PhysActivity^-1.5,
HeartDiseaseorAttack^2.5 *Fruits^-1.5,
HeartDiseaseorAttack^2.5 *Veggies^-1.5,
HeartDiseaseorAttack^2.5 *HvyAlcoholConsump^-1.5,
HeartDiseaseorAttack^2.5 *AnyHealthcare^-1.5,
HeartDiseaseorAttack^2.5 *NoDocbcCost^-1.5,
HeartDiseaseorAttack^2.5 *GenHlth^-1.5,0.08815874595036789
HeartDiseaseorAttack^2.5 *MentHlth^-1.5,
HeartDiseaseorAttack^2.5 *PhysHlth^-1.5,
HeartDiseaseorAttack^2.5 *DiffWalk^-1.5,
HeartDiseaseorAttack^2.5 *Sex^-1.5,
HeartDiseaseorAttack^2.5 *Age^-1.5,0.10881756961251274
HeartDiseaseorAttack^2.5 *Education^-1.5,0.1675187375071659
HeartDiseaseorAttack^2.5 *Income^-1.5,0.12931879072308627
PhysActivity^2.5 *Fruits^-1.5,
PhysActivity^2.5 *Veggies^-1.5,
PhysActivity^2.5 *HvyAlcoholConsump^-1.5,
PhysActivity^2.5 *AnyHealthcare^-1.5,
PhysActivity^2.5 *NoDocbcCost^-1.5,
PhysActivity^2.5 *GenHlth^-1.5,-0.20414772642606854
PhysActivity^2.5 *MentHlth^-1.5,
PhysActivity^2.5 *PhysHlth^-1.5,
PhysActivity^2.5 *DiffWalk^-1.5,
PhysActivity^2.5 *Sex^-1.5,
PhysActivity^2.5 *Age^-1.5,-0.10972149013156343
PhysActivity^2.5 *Education^-1.5,-0.027584243046179024
PhysActivity^2.5 *Income^-1.5,0.039310643194573995
Fruits^2.5 *Veggies^-1.5,
Fruits^2.5 *HvyAlcoholConsump^-1.5,
Fruits^2.5 *AnyHealthcare^-1.5,
Fruits^2.5 *NoDocbcCost^-1.5,
Fruits^2.5 *GenHlth^-1.5,-0.15860231967797367
Fruits^2.5 *MentHlth^-1.5,
Fruits^2.5 *PhysHlth^-1.5,
Fruits^2.5 *DiffWalk^-1.5,
Fruits^2.5 *Sex^-1.5,
Fruits^2.5 *Age^-1.5,-0.08723330316137298
Fruits^2.5 *Education^-1.5,0.02340614805351389
Fruits^2.5 *Income^-1.5,0.06003301291782236
Veggies^2.5 *HvyAlcoholConsump^-1.5,
Veggies^2.5 *AnyHealthcare^-1.5,
Veggies^2.5 *NoDocbcCost^-1.5,
Veggies^2.5 *GenHlth^-1.5,-0.19442311788375977
Veggies^2.5 *MentHlth^-1.5,
Veggies^2.5 *PhysHlth^-1.5,
Veggies^2.5 *DiffWalk^-1.5,
Veggies^2.5 *Sex^-1.5,
Veggies^2.5 *Age^-1.5,-0.10171771850615222
Veggies^2.5 *Education^-1.5,0.029970544765281177
Veggies^2.5 *Income^-1.5,0.0706408564001756
HvyAlcoholConsump^2.5 *AnyHealthcare^-1.5,
HvyAlcoholConsump^2.5 *NoDocbcCost^-1.5,
HvyAlcoholConsump^2.5 *GenHlth^-1.5,-0.05858130125177478
HvyAlcoholConsump^2.5 *MentHlth^-1.5,
HvyAlcoholConsump^2.5 *PhysHlth^-1.5,
HvyAlcoholConsump^2.5 *DiffWalk^-1.5,
HvyAlcoholConsump^2.5 *Sex^-1.5,
HvyAlcoholConsump^2.5 *Age^-1.5,-0.03610423737652252
HvyAlcoholConsump^2.5 *Education^-1.5,-0.047441257554478165
HvyAlcoholConsump^2.5 *Income^-1.5,-0.02340544735687852
AnyHealthcare^2.5 *NoDocbcCost^-1.5,
AnyHealthcare^2.5 *GenHlth^-1.5,-0.2035481990043813
AnyHealthcare^2.5 *MentHlth^-1.5,
AnyHealthcare^2.5 *PhysHlth^-1.5,
AnyHealthcare^2.5 *DiffWalk^-1.5,
AnyHealthcare^2.5 *Sex^-1.5,
AnyHealthcare^2.5 *Age^-1.5,-0.10134705128621066
AnyHealthcare^2.5 *Education^-1.5,0.10751030590327165
AnyHealthcare^2.5 *Income^-1.5,0.10879156580348404
NoDocbcCost^2.5 *GenHlth^-1.5,-0.018960659933342925
NoDocbcCost^2.5 *MentHlth^-1.5,
NoDocbcCost^2.5 *PhysHlth^-1.5,
NoDocbcCost^2.5 *DiffWalk^-1.5,
NoDocbcCost^2.5 *Sex^-1.5,
NoDocbcCost^2.5 *Age^-1.5,-0.02122104846015912
NoDocbcCost^2.5 *Education^-1.5,0.040280026587710044
NoDocbcCost^2.5 *Income^-1.5,0.04045464551744948
GenHlth^2.5 *MentHlth^-1.5,
GenHlth^2.5 *PhysHlth^-1.5,
GenHlth^2.5 *DiffWalk^-1.5,
GenHlth^2.5 *Sex^-1.5,
GenHlth^2.5 *Age^-1.5,0.010441622091620804
GenHlth^2.5 *Education^-1.5,0.23851707104852196
GenHlth^2.5 *Income^-1.5,0.16232547364748712
MentHlth^2.5 *PhysHlth^-1.5,
MentHlth^2.5 *DiffWalk^-1.5,
MentHlth^2.5 *Sex^-1.5,
MentHlth^2.5 *Age^-1.5,-0.006271079076394827
MentHlth^2.5 *Education^-1.5,0.07343490510835138
MentHlth^2.5 *Income^-1.5,0.060687534150857904
PhysHlth^2.5 *DiffWalk^-1.5,
PhysHlth^2.5 *Sex^-1.5,
PhysHlth^2.5 *Age^-1.5,0.04725086286535489
PhysHlth^2.5 *Education^-1.5,0.14242964643841144
PhysHlth^2.5 *Income^-1.5,0.10594237295476426
DiffWalk^2.5 *Sex^-1.5,
DiffWalk^2.5 *Age^-1.5,0.091618512142969
DiffWalk^2.5 *Education^-1.5,0.20309517168901803
DiffWalk^2.5 *Income^-1.5,0.149422241862195
Sex^2.5 *Age^-1.5,-0.06495511095698106
Sex^2.5 *Education^-1.5,0.05606516338855917
Sex^2.5 *Income^-1.5,0.055813915876339756
Age^2.5 *Education^-1.5,0.16743836557787023
Age^2.5 *Income^-1.5,0.1422962005313044
Education^2.5 *Income^-1.5,0.05428855208861704
HighBP^2.5 *HighChol^-1.0,
HighBP^2.5 *CholCheck^-1.0,
HighBP^2.5 *BMI^-1.0,0.21071263616013322
HighBP^2.5 *Smoker^-1.0,
HighBP^2.5 *Stroke^-1.0,
HighBP^2.5 *HeartDiseaseorAttack^-1.0,
HighBP^2.5 *PhysActivity^-1.0,
HighBP^2.5 *Fruits^-1.0,
HighBP^2.5 *Veggies^-1.0,
HighBP^2.5 *HvyAlcoholConsump^-1.0,
HighBP^2.5 *AnyHealthcare^-1.0,
HighBP^2.5 *NoDocbcCost^-1.0,
HighBP^2.5 *GenHlth^-1.0,0.12463087163139315
HighBP^2.5 *MentHlth^-1.0,
HighBP^2.5 *PhysHlth^-1.0,
HighBP^2.5 *DiffWalk^-1.0,
HighBP^2.5 *Sex^-1.0,
HighBP^2.5 *Age^-1.0,0.15309810723179285
HighBP^2.5 *Education^-1.0,0.27217367859978225
HighBP^2.5 *Income^-1.0,0.24305622909240931
HighChol^2.5 *CholCheck^-1.0,
HighChol^2.5 *BMI^-1.0,0.14862297497065868
HighChol^2.5 *Smoker^-1.0,
HighChol^2.5 *Stroke^-1.0,
HighChol^2.5 *HeartDiseaseorAttack^-1.0,
HighChol^2.5 *PhysActivity^-1.0,
HighChol^2.5 *Fruits^-1.0,
HighChol^2.5 *Veggies^-1.0,
HighChol^2.5 *HvyAlcoholConsump^-1.0,
HighChol^2.5 *AnyHealthcare^-1.0,
HighChol^2.5 *NoDocbcCost^-1.0,
HighChol^2.5 *GenHlth^-1.0,0.0611671977977407
HighChol^2.5 *MentHlth^-1.0,
HighChol^2.5 *PhysHlth^-1.0,
HighChol^2.5 *DiffWalk^-1.0,
HighChol^2.5 *Sex^-1.0,
HighChol^2.5 *Age^-1.0,0.1080589968488298
HighChol^2.5 *Education^-1.0,0.21943889525063626
HighChol^2.5 *Income^-1.0,0.209711940757496
CholCheck^2.5 *BMI^-1.0,-0.11307587286556031
CholCheck^2.5 *Smoker^-1.0,
CholCheck^2.5 *Stroke^-1.0,
CholCheck^2.5 *HeartDiseaseorAttack^-1.0,
CholCheck^2.5 *PhysActivity^-1.0,
CholCheck^2.5 *Fruits^-1.0,
CholCheck^2.5 *Veggies^-1.0,
CholCheck^2.5 *HvyAlcoholConsump^-1.0,
CholCheck^2.5 *AnyHealthcare^-1.0,
CholCheck^2.5 *NoDocbcCost^-1.0,
CholCheck^2.5 *GenHlth^-1.0,-0.197878257783311
CholCheck^2.5 *MentHlth^-1.0,
CholCheck^2.5 *PhysHlth^-1.0,
CholCheck^2.5 *DiffWalk^-1.0,
CholCheck^2.5 *Sex^-1.0,
CholCheck^2.5 *Age^-1.0,-0.11267383914983509
CholCheck^2.5 *Education^-1.0,0.13275746030858357
CholCheck^2.5 *Income^-1.0,0.13429796056181317
BMI^2.5 *Smoker^-1.0,
BMI^2.5 *Stroke^-1.0,
BMI^2.5 *HeartDiseaseorAttack^-1.0,
BMI^2.5 *PhysActivity^-1.0,
BMI^2.5 *Fruits^-1.0,
BMI^2.5 *Veggies^-1.0,
BMI^2.5 *HvyAlcoholConsump^-1.0,
BMI^2.5 *AnyHealthcare^-1.0,
BMI^2.5 *NoDocbcCost^-1.0,
BMI^2.5 *GenHlth^-1.0,-0.013418567161851
BMI^2.5 *MentHlth^-1.0,
BMI^2.5 *PhysHlth^-1.0,
BMI^2.5 *DiffWalk^-1.0,
BMI^2.5 *Sex^-1.0,
BMI^2.5 *Age^-1.0,-0.002698155521063795
BMI^2.5 *Education^-1.0,0.18693312811525017
BMI^2.5 *Income^-1.0,0.17312415248784221
Smoker^2.5 *Stroke^-1.0,
Smoker^2.5 *HeartDiseaseorAttack^-1.0,
Smoker^2.5 *PhysActivity^-1.0,
Smoker^2.5 *Fruits^-1.0,
Smoker^2.5 *Veggies^-1.0,
Smoker^2.5 *HvyAlcoholConsump^-1.0,
Smoker^2.5 *AnyHealthcare^-1.0,
Smoker^2.5 *NoDocbcCost^-1.0,
Smoker^2.5 *GenHlth^-1.0,-0.03966592605876929
Smoker^2.5 *MentHlth^-1.0,
Smoker^2.5 *PhysHlth^-1.0,
Smoker^2.5 *DiffWalk^-1.0,
Smoker^2.5 *Sex^-1.0,
Smoker^2.5 *Age^-1.0,-0.02218397255464979
Smoker^2.5 *Education^-1.0,0.07996012991485081
Smoker^2.5 *Income^-1.0,0.09425200538826711
Stroke^2.5 *HeartDiseaseorAttack^-1.0,
Stroke^2.5 *PhysActivity^-1.0,
Stroke^2.5 *Fruits^-1.0,
Stroke^2.5 *Veggies^-1.0,
Stroke^2.5 *HvyAlcoholConsump^-1.0,
Stroke^2.5 *AnyHealthcare^-1.0,
Stroke^2.5 *NoDocbcCost^-1.0,
Stroke^2.5 *GenHlth^-1.0,0.07387822689877868
Stroke^2.5 *MentHlth^-1.0,
Stroke^2.5 *PhysHlth^-1.0,
Stroke^2.5 *DiffWalk^-1.0,
Stroke^2.5 *Sex^-1.0,
Stroke^2.5 *Age^-1.0,0.08841094022714333
Stroke^2.5 *Education^-1.0,0.10756827462457748
Stroke^2.5 *Income^-1.0,0.09701127370525255
HeartDiseaseorAttack^2.5 *PhysActivity^-1.0,
HeartDiseaseorAttack^2.5 *Fruits^-1.0,
HeartDiseaseorAttack^2.5 *Veggies^-1.0,
HeartDiseaseorAttack^2.5 *HvyAlcoholConsump^-1.0,
HeartDiseaseorAttack^2.5 *AnyHealthcare^-1.0,
HeartDiseaseorAttack^2.5 *NoDocbcCost^-1.0,
HeartDiseaseorAttack^2.5 *GenHlth^-1.0,0.12420186968023476
HeartDiseaseorAttack^2.5 *MentHlth^-1.0,
HeartDiseaseorAttack^2.5 *PhysHlth^-1.0,
HeartDiseaseorAttack^2.5 *DiffWalk^-1.0,
HeartDiseaseorAttack^2.5 *Sex^-1.0,
HeartDiseaseorAttack^2.5 *Age^-1.0,0.15630828728840354
HeartDiseaseorAttack^2.5 *Education^-1.0,0.17782760851786752
HeartDiseaseorAttack^2.5 *Income^-1.0,0.16001002135798875
PhysActivity^2.5 *Fruits^-1.0,
PhysActivity^2.5 *Veggies^-1.0,
PhysActivity^2.5 *HvyAlcoholConsump^-1.0,
PhysActivity^2.5 *AnyHealthcare^-1.0,
PhysActivity^2.5 *NoDocbcCost^-1.0,
PhysActivity^2.5 *GenHlth^-1.0,-0.2104388421520119
PhysActivity^2.5 *MentHlth^-1.0,
PhysActivity^2.5 *PhysHlth^-1.0,
PhysActivity^2.5 *DiffWalk^-1.0,
PhysActivity^2.5 *Sex^-1.0,
PhysActivity^2.5 *Age^-1.0,-0.14218521610547255
PhysActivity^2.5 *Education^-1.0,-0.062022022803001085
PhysActivity^2.5 *Income^-1.0,0.01565156752046158
Fruits^2.5 *Veggies^-1.0,
Fruits^2.5 *HvyAlcoholConsump^-1.0,
Fruits^2.5 *AnyHealthcare^-1.0,
Fruits^2.5 *NoDocbcCost^-1.0,
Fruits^2.5 *GenHlth^-1.0,-0.1486345449092789
Fruits^2.5 *MentHlth^-1.0,
Fruits^2.5 *PhysHlth^-1.0,
Fruits^2.5 *DiffWalk^-1.0,
Fruits^2.5 *Sex^-1.0,
Fruits^2.5 *Age^-1.0,-0.1023541526229953
Fruits^2.5 *Education^-1.0,0.0018408676997835008
Fruits^2.5 *Income^-1.0,0.050345614363498936
Veggies^2.5 *HvyAlcoholConsump^-1.0,
Veggies^2.5 *AnyHealthcare^-1.0,
Veggies^2.5 *NoDocbcCost^-1.0,
Veggies^2.5 *GenHlth^-1.0,-0.19367574400764984
Veggies^2.5 *MentHlth^-1.0,
Veggies^2.5 *PhysHlth^-1.0,
Veggies^2.5 *DiffWalk^-1.0,
Veggies^2.5 *Sex^-1.0,
Veggies^2.5 *Age^-1.0,-0.12425296934651327
Veggies^2.5 *Education^-1.0,0.004165803267968505
Veggies^2.5 *Income^-1.0,0.06426230471639144
HvyAlcoholConsump^2.5 *AnyHealthcare^-1.0,
HvyAlcoholConsump^2.5 *NoDocbcCost^-1.0,
HvyAlcoholConsump^2.5 *GenHlth^-1.0,-0.06159391452202114
HvyAlcoholConsump^2.5 *MentHlth^-1.0,
HvyAlcoholConsump^2.5 *PhysHlth^-1.0,
HvyAlcoholConsump^2.5 *DiffWalk^-1.0,
HvyAlcoholConsump^2.5 *Sex^-1.0,
HvyAlcoholConsump^2.5 *Age^-1.0,-0.04882349228432641
HvyAlcoholConsump^2.5 *Education^-1.0,-0.05224063670851112
HvyAlcoholConsump^2.5 *Income^-1.0,-0.03850502850767154
AnyHealthcare^2.5 *NoDocbcCost^-1.0,
AnyHealthcare^2.5 *GenHlth^-1.0,-0.20786016895884776
AnyHealthcare^2.5 *MentHlth^-1.0,
AnyHealthcare^2.5 *PhysHlth^-1.0,
AnyHealthcare^2.5 *DiffWalk^-1.0,
AnyHealthcare^2.5 *Sex^-1.0,
AnyHealthcare^2.5 *Age^-1.0,-0.11888159440317896
AnyHealthcare^2.5 *Education^-1.0,0.10315494650150672
AnyHealthcare^2.5 *Income^-1.0,0.1242135668605843
NoDocbcCost^2.5 *GenHlth^-1.0,-0.005679758411231533
NoDocbcCost^2.5 *MentHlth^-1.0,
NoDocbcCost^2.5 *PhysHlth^-1.0,
NoDocbcCost^2.5 *DiffWalk^-1.0,
NoDocbcCost^2.5 *Sex^-1.0,
NoDocbcCost^2.5 *Age^-1.0,-0.010559560222448687
NoDocbcCost^2.5 *Education^-1.0,0.03963960113246002
NoDocbcCost^2.5 *Income^-1.0,0.044247606119076785
GenHlth^2.5 *MentHlth^-1.0,
GenHlth^2.5 *PhysHlth^-1.0,
GenHlth^2.5 *DiffWalk^-1.0,
GenHlth^2.5 *Sex^-1.0,
GenHlth^2.5 *Age^-1.0,0.10471868420439302
GenHlth^2.5 *Education^-1.0,0.27167827824733326
GenHlth^2.5 *Income^-1.0,0.20966905579852838
MentHlth^2.5 *PhysHlth^-1.0,
MentHlth^2.5 *DiffWalk^-1.0,
MentHlth^2.5 *Sex^-1.0,
MentHlth^2.5 *Age^-1.0,0.01564512778668158
MentHlth^2.5 *Education^-1.0,0.07444732941442984
MentHlth^2.5 *Income^-1.0,0.06995218885386065
PhysHlth^2.5 *DiffWalk^-1.0,
PhysHlth^2.5 *Sex^-1.0,
PhysHlth^2.5 *Age^-1.0,0.0982398890305868
PhysHlth^2.5 *Education^-1.0,0.1528207313092801
PhysHlth^2.5 *Income^-1.0,0.13045481988657925
DiffWalk^2.5 *Sex^-1.0,
DiffWalk^2.5 *Age^-1.0,0.16232847693392072
DiffWalk^2.5 *Education^-1.0,0.21789791356899846
DiffWalk^2.5 *Income^-1.0,0.18522057050630727
Sex^2.5 *Age^-1.0,-0.05887996186562677
Sex^2.5 *Education^-1.0,0.04991534301492555
Sex^2.5 *Income^-1.0,0.06359270806677897
Age^2.5 *Education^-1.0,0.1771929843282947
Age^2.5 *Income^-1.0,0.17339186332363304
Education^2.5 *Income^-1.0,0.034992700364161085
HighBP^2.5 *HighChol^-0.5,
HighBP^2.5 *CholCheck^-0.5,
HighBP^2.5 *BMI^-0.5,0.23799481559441735
HighBP^2.5 *Smoker^-0.5,
HighBP^2.5 *Stroke^-0.5,
HighBP^2.5 *HeartDiseaseorAttack^-0.5,
HighBP^2.5 *PhysActivity^-0.5,
HighBP^2.5 *Fruits^-0.5,
HighBP^2.5 *Veggies^-0.5,
HighBP^2.5 *HvyAlcoholConsump^-0.5,
HighBP^2.5 *AnyHealthcare^-0.5,
HighBP^2.5 *NoDocbcCost^-0.5,
HighBP^2.5 *GenHlth^-0.5,0.19844909908462544
HighBP^2.5 *MentHlth^-0.5,
HighBP^2.5 *PhysHlth^-0.5,
HighBP^2.5 *DiffWalk^-0.5,
HighBP^2.5 *Sex^-0.5,
HighBP^2.5 *Age^-0.5,0.2300537504211049
HighBP^2.5 *Education^-0.5,0.27273240533623466
HighBP^2.5 *Income^-0.5,0.2813686470398272
HighChol^2.5 *CholCheck^-0.5,
HighChol^2.5 *BMI^-0.5,0.17493498247111772
HighChol^2.5 *Smoker^-0.5,
HighChol^2.5 *Stroke^-0.5,
HighChol^2.5 *HeartDiseaseorAttack^-0.5,
HighChol^2.5 *PhysActivity^-0.5,
HighChol^2.5 *Fruits^-0.5,
HighChol^2.5 *Veggies^-0.5,
HighChol^2.5 *HvyAlcoholConsump^-0.5,
HighChol^2.5 *AnyHealthcare^-0.5,
HighChol^2.5 *NoDocbcCost^-0.5,
HighChol^2.5 *GenHlth^-0.5,0.1313775293654457
HighChol^2.5 *MentHlth^-0.5,
HighChol^2.5 *PhysHlth^-0.5,
HighChol^2.5 *DiffWalk^-0.5,
HighChol^2.5 *Sex^-0.5,
HighChol^2.5 *Age^-0.5,0.16970952696006433
HighChol^2.5 *Education^-0.5,0.21389867739094423
HighChol^2.5 *Income^-0.5,0.2298372513349105
CholCheck^2.5 *BMI^-0.5,-0.04624282937300067
CholCheck^2.5 *Smoker^-0.5,
CholCheck^2.5 *Stroke^-0.5,
CholCheck^2.5 *HeartDiseaseorAttack^-0.5,
CholCheck^2.5 *PhysActivity^-0.5,
CholCheck^2.5 *Fruits^-0.5,
CholCheck^2.5 *Veggies^-0.5,
CholCheck^2.5 *HvyAlcoholConsump^-0.5,
CholCheck^2.5 *AnyHealthcare^-0.5,
CholCheck^2.5 *NoDocbcCost^-0.5,
CholCheck^2.5 *GenHlth^-0.5,-0.1592506043482391
CholCheck^2.5 *MentHlth^-0.5,
CholCheck^2.5 *PhysHlth^-0.5,
CholCheck^2.5 *DiffWalk^-0.5,
CholCheck^2.5 *Sex^-0.5,
CholCheck^2.5 *Age^-0.5,-0.09832144663319478
CholCheck^2.5 *Education^-0.5,0.12107708592345633
CholCheck^2.5 *Income^-0.5,0.15305769001137898
BMI^2.5 *Smoker^-0.5,
BMI^2.5 *Stroke^-0.5,
BMI^2.5 *HeartDiseaseorAttack^-0.5,
BMI^2.5 *PhysActivity^-0.5,
BMI^2.5 *Fruits^-0.5,
BMI^2.5 *Veggies^-0.5,
BMI^2.5 *HvyAlcoholConsump^-0.5,
BMI^2.5 *AnyHealthcare^-0.5,
BMI^2.5 *NoDocbcCost^-0.5,
BMI^2.5 *GenHlth^-0.5,0.0741157635688808
BMI^2.5 *MentHlth^-0.5,
BMI^2.5 *PhysHlth^-0.5,
BMI^2.5 *DiffWalk^-0.5,
BMI^2.5 *Sex^-0.5,
BMI^2.5 *Age^-0.5,0.07734267721665272
BMI^2.5 *Education^-0.5,0.18005101779044128
BMI^2.5 *Income^-0.5,0.19388028360916149
Smoker^2.5 *Stroke^-0.5,
Smoker^2.5 *HeartDiseaseorAttack^-0.5,
Smoker^2.5 *PhysActivity^-0.5,
Smoker^2.5 *Fruits^-0.5,
Smoker^2.5 *Veggies^-0.5,
Smoker^2.5 *HvyAlcoholConsump^-0.5,
Smoker^2.5 *AnyHealthcare^-0.5,
Smoker^2.5 *NoDocbcCost^-0.5,
Smoker^2.5 *GenHlth^-0.5,0.005509614683544679
Smoker^2.5 *MentHlth^-0.5,
Smoker^2.5 *PhysHlth^-0.5,
Smoker^2.5 *DiffWalk^-0.5,
Smoker^2.5 *Sex^-0.5,
Smoker^2.5 *Age^-0.5,0.019739754154080885
Smoker^2.5 *Education^-0.5,0.0711720846151996
Smoker^2.5 *Income^-0.5,0.08893755899168054
Stroke^2.5 *HeartDiseaseorAttack^-0.5,
Stroke^2.5 *PhysActivity^-0.5,
Stroke^2.5 *Fruits^-0.5,
Stroke^2.5 *Veggies^-0.5,
Stroke^2.5 *HvyAlcoholConsump^-0.5,
Stroke^2.5 *AnyHealthcare^-0.5,
Stroke^2.5 *NoDocbcCost^-0.5,
Stroke^2.5 *GenHlth^-0.5,0.09348628378354855
Stroke^2.5 *MentHlth^-0.5,
Stroke^2.5 *PhysHlth^-0.5,
Stroke^2.5 *DiffWalk^-0.5,
Stroke^2.5 *Sex^-0.5,
Stroke^2.5 *Age^-0.5,0.1030117974609936
Stroke^2.5 *Education^-0.5,0.10883301922474777
Stroke^2.5 *Income^-0.5,0.10925367161395133
HeartDiseaseorAttack^2.5 *PhysActivity^-0.5,
HeartDiseaseorAttack^2.5 *Fruits^-0.5,
HeartDiseaseorAttack^2.5 *Veggies^-0.5,
HeartDiseaseorAttack^2.5 *HvyAlcoholConsump^-0.5,
HeartDiseaseorAttack^2.5 *AnyHealthcare^-0.5,
HeartDiseaseorAttack^2.5 *NoDocbcCost^-0.5,
HeartDiseaseorAttack^2.5 *GenHlth^-0.5,0.15573202514520343
HeartDiseaseorAttack^2.5 *MentHlth^-0.5,
HeartDiseaseorAttack^2.5 *PhysHlth^-0.5,
HeartDiseaseorAttack^2.5 *DiffWalk^-0.5,
HeartDiseaseorAttack^2.5 *Sex^-0.5,
